pathway	pval	padj	log2err	ES	NES	size
GSE14415_INDUCED_TREG_VS_TCONV_DN	0.022	0.365205561739192	0.307750047666508	-0.507210207296132	-1.29583869548699	130
GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_UP	0.022	0.365205561739192	0.307750047666508	-0.507469555638111	-1.2965012878645	130
GSE22886_TH1_VS_TH2_12H_ACT_DN	0.021978021978022	0.365205561739192	0.307750047666508	-0.501293597035169	-1.28248265783299	141
GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_DN	0.021978021978022	0.365205561739192	0.307750047666508	-0.501480052906439	-1.28366835154811	143
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_DN	0.021978021978022	0.365205561739192	0.307750047666508	-0.493536136632254	-1.26689449801266	168
GSE7348_UNSTIM_VS_LPS_STIM_MACROPHAGE_UP	0.0220440881763527	0.365205561739192	0.307750047666508	-0.512178690632024	-1.30845147584176	127
HP_APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_UPPER_LIMBS	0.021978021978022	0.365205561739192	0.307750047666508	-0.453502319841262	-1.18170979115989	389
HP_BRONCHOMALACIA	0.0219638233267293	0.365205561739192	0.352487857583619	-0.685183343329971	-1.46841876422076	17
HP_DEEP_PLANTAR_CREASES	0.0221506213825506	0.365205561739192	0.352487857583619	-0.688025842667705	-1.48645404030258	18
HP_THIN_VERMILION_BORDER	0.021978021978022	0.365205561739192	0.307750047666508	-0.477233932928681	-1.23314174386678	253
LIM_MAMMARY_STEM_CELL_UP	0.021978021978022	0.365205561739192	0.307750047666508	-0.451833693634473	-1.17664613829361	384
MIR29B_2_5P	0.021978021978022	0.365205561739192	0.307750047666508	-0.491769261426773	-1.26291932808548	176
MIR4447	0.021978021978022	0.365205561739192	0.307750047666508	-0.482311599962264	-1.24227117987623	218
MIR4697_3P	0.0221327967806841	0.365205561739192	0.307750047666508	-0.532975222381262	-1.35115497371156	92
MIR4768_3P	0.021978021978022	0.365205561739192	0.307750047666508	-0.500827229308778	-1.28199728011345	143
MIR548AD_5P_MIR548AE_5P_MIR548AY_5P_MIR548B_5P_MIR548D_5P	0.021978021978022	0.365205561739192	0.307750047666508	-0.450785359377376	-1.17435232234813	387
MIR5580_5P	0.0221105527638191	0.365205561739192	0.307750047666508	-0.526316232046386	-1.33639515203379	96
MIR593_5P	0.021978021978022	0.365205561739192	0.307750047666508	-0.50545787297803	-1.29186247114532	137
MIR6830_3P	0.021978021978022	0.365205561739192	0.307750047666508	-0.503593380110013	-1.28782747435866	139
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	0.0221500064013436	0.365205561739192	0.352487857583619	0.282834376094298	1.30246898665674	89
RSRFC4_01	0.021978021978022	0.365205561739192	0.307750047666508	-0.490573480723354	-1.25991293722605	183
WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY	0.0220440881763527	0.365205561739192	0.307750047666508	-0.511593986799226	-1.30695774600303	127
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT	0.0221105527638191	0.365205561739192	0.307750047666508	-0.524998910718334	-1.33473633325691	100
WP_ENDODERM_DIFFERENTIATION	0.022	0.365205561739192	0.307750047666508	-0.513765126042172	-1.31498055624398	122
DELASERNA_MYOD_TARGETS_UP	0.0222222222222222	0.365728945506016	0.307750047666508	-0.542837088774697	-1.36339927275141	80
MIR12113	0.0222222222222222	0.365728945506016	0.307750047666508	-0.543345370763477	-1.35897778455278	75
GO_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.0222929936305732	0.366601806951137	0.315324831550005	-0.62181414112557	-1.46224337103202	33
HP_HAMARTOMA	0.0224032586558045	0.368122225496132	0.307750047666508	-0.563329839066413	-1.39207828917998	60
E2F3_UP.V1_UP	0.022977022977023	0.369617153274741	0.30068212900741	-0.494321267492734	-1.26560806623742	144
GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.022703818369453	0.369617153274741	0.307750047666508	-0.586482688402156	-1.42141630518856	43
GO_AMELOGENESIS	0.0227020860083927	0.369617153274741	0.352487857583619	-0.684097106351211	-1.46609084604013	17
GO_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.0228013029315961	0.369617153274741	0.315324831550005	-0.63709710729915	-1.47270773825088	26
GO_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY	0.022977022977023	0.369617153274741	0.30068212900741	-0.488117902446451	-1.25580598327182	195
GO_ELECTRON_TRANSFER_ACTIVITY	0.022931362372965	0.369617153274741	0.352487857583619	0.290107878790481	1.39335785716344	91
GO_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	0.022694619918802	0.369617153274741	0.352487857583619	-0.702350287486512	-1.48309961406755	15
GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	0.022977022977023	0.369617153274741	0.30068212900741	-0.49029542894224	-1.25926941786002	182
GO_LOCOMOTORY_BEHAVIOR	0.022977022977023	0.369617153274741	0.30068212900741	-0.499212844686382	-1.27756822706724	142
GO_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.022977022977023	0.369617153274741	0.30068212900741	-0.497246895618169	-1.27378803232951	150
GO_POLYSOMAL_RIBOSOME	0.0225321888412017	0.369617153274741	0.315324831550005	-0.623077431518912	-1.45514932043701	30
GO_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	0.022977022977023	0.369617153274741	0.30068212900741	-0.477154899667281	-1.23202794984776	249
GO_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS	0.022694619918802	0.369617153274741	0.352487857583619	-0.70141847873648	-1.48113198449271	15
GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_UP	0.022977022977023	0.369617153274741	0.30068212900741	-0.491887309760302	-1.26405513143272	164
GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_UP	0.022977022977023	0.369617153274741	0.30068212900741	-0.497150990577064	-1.27354235418717	150
GTGCCAA_MIR96	0.022977022977023	0.369617153274741	0.30068212900741	-0.473193163868467	-1.22341262769975	258
HOLLERN_ADENOMYOEPITHELIAL_BREAST_TUMOR	0.022694619918802	0.369617153274741	0.352487857583619	-0.700246268961525	-1.47865671838146	15
HP_ABNORMAL_CHOROID_MORPHOLOGY	0.022977022977023	0.369617153274741	0.30068212900741	-0.50621573263422	-1.29435114064261	133
HP_NEOPLASM_OF_THE_NERVOUS_SYSTEM	0.022977022977023	0.369617153274741	0.30068212900741	-0.498448130586539	-1.27561119722085	142
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.0229740378492868	0.369617153274741	0.352487857583619	-0.588682905130192	-1.43077430887708	45
LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET	0.022977022977023	0.369617153274741	0.30068212900741	-0.481572328666317	-1.24046592143112	219
MIR4753_3P	0.022977022977023	0.369617153274741	0.30068212900741	-0.447621318346563	-1.16932836560163	425
MIR548AK_MIR548AM_5P_MIR548C_5P_MIR548H_5P_MIR548O_5P_MIR548AU_5P	0.022977022977023	0.369617153274741	0.30068212900741	-0.45082717000366	-1.17415652734966	386
MIR548O_5P_MIR548W	0.022977022977023	0.369617153274741	0.30068212900741	-0.45082717000366	-1.17415652734966	386
MIR6894_3P	0.022703818369453	0.369617153274741	0.307750047666508	-0.586893964211176	-1.42241308506362	43
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.0229508196721311	0.369617153274741	0.315324831550005	-0.64294759543219	-1.47813526484532	25
SIX1_TARGET_GENES	0.022977022977023	0.369617153274741	0.30068212900741	-0.477118123813979	-1.23175831676678	250
GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_I_PROMOTER	0.0230321875669344	0.369928787254158	0.352487857583619	0.400078152285669	1.47915531899501	32
MIR3652	0.023023023023023	0.369928787254158	0.30068212900741	-0.518250035575576	-1.32311125958433	116
HP_ABNORMAL_SEX_DETERMINATION	0.0230712175509292	0.370267964282033	0.352487857583619	-0.682279855534642	-1.46219628960597	17
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	0.0231009300219146	0.3704571950993	0.352487857583619	0.407411343782406	1.53866443178028	36
REACTOME_MITOCHONDRIAL_TRANSLATION	0.0231618263962809	0.371145824370173	0.352487857583619	0.289565249976073	1.39075166761343	91
HP_FLAT_FACE	0.0232323232323232	0.371987105759375	0.30068212900741	-0.540976547774611	-1.35872630493308	80
REACTOME_CIRCADIAN_CLOCK	0.0232558139534884	0.372075023399813	0.30068212900741	-0.545897137810369	-1.36246197984237	74
GO_SEX_CHROMOSOME	0.0232998248128987	0.372252732195512	0.352487857583619	0.468115379651485	1.62727454392175	24
MIR6529_3P	0.0233029381965552	0.372252732195512	0.30068212900741	-0.555460653418881	-1.377799671312	65
GO_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS	0.0233297985153765	0.372394027113009	0.307750047666508	-0.615147514113092	-1.45055178234659	32
GO_SOLUTE_CATION_ANTIPORTER_ACTIVITY	0.0234113712374582	0.373407758371526	0.315324831550005	-0.648812134439165	-1.45094766193953	22
MIR4657	0.0234454638124363	0.373663209303678	0.30068212900741	-0.561868324732634	-1.38245365774247	58
REACTOME_EPHRIN_SIGNALING	0.0235849056603774	0.375595982207751	0.323470511553299	-0.67638039844368	-1.46129449462214	18
BIOCARTA_CARM_ER_PATHWAY	0.0238870792616721	0.375836363636364	0.307750047666508	-0.634816324899394	-1.4674355029026	26
BMI1_DN.V1_UP	0.024	0.375836363636364	0.294066672318865	-0.51169987007795	-1.30934616184897	121
E12_Q6	0.023976023976024	0.375836363636364	0.294066672318865	-0.482675546710211	-1.24223479609653	212
E2A_Q2	0.023976023976024	0.375836363636364	0.294066672318865	-0.48656995510939	-1.25119671983179	191
GO_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	0.0238062884339675	0.375836363636364	0.352487857583619	0.406325842522406	1.53456483513206	36
GO_LIGAND_ACTIVATED_TRANSCRIPTION_FACTOR_ACTIVITY	0.0236625514403292	0.375836363636364	0.30068212900741	-0.575822156066746	-1.40089161820477	47
GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	0.023976023976024	0.375836363636364	0.294066672318865	-0.474971641565561	-1.22621682247152	250
GO_REGULATION_OF_RECEPTOR_INTERNALIZATION	0.0236382322713258	0.375836363636364	0.30068212900741	-0.58103195486117	-1.41315410347277	46
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_DN	0.023976023976024	0.375836363636364	0.294066672318865	-0.491902231301158	-1.26270030528674	168
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	0.023976023976024	0.375836363636364	0.294066672318865	-0.491767879098964	-1.26376916909104	165
HP_WIDE_NASAL_BRIDGE	0.023976023976024	0.375836363636364	0.294066672318865	-0.452461508062612	-1.17781890277156	375
MIR431_5P	0.0236625514403292	0.375836363636364	0.30068212900741	-0.578145949755632	-1.40772801932671	48
MIR4434	0.024	0.375836363636364	0.294066672318865	-0.512305493103835	-1.31089584014838	121
MIR4803	0.023976023976024	0.375836363636364	0.294066672318865	-0.45310253894245	-1.17936216252139	373
MIR548BB_5P	0.023976023976024	0.375836363636364	0.294066672318865	-0.448384826233816	-1.16837492596178	389
MIR5703	0.024	0.375836363636364	0.294066672318865	-0.512063431154729	-1.31062507243198	122
MORF_RAD51L3	0.023976023976024	0.375836363636364	0.294066672318865	-0.476312918539591	-1.22967954791704	250
PAX4_01	0.023976023976024	0.375836363636364	0.294066672318865	-0.479728382699238	-1.235475696812	217
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	0.023972602739726	0.375836363636364	0.315324831550005	-0.66896797202853	-1.47547961181255	19
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.0239334027055151	0.375836363636364	0.30068212900741	-0.59167067974301	-1.42463500668076	41
WANG_THOC1_TARGETS_DN	0.0239514467265886	0.375836363636364	0.352487857583619	-0.685360509565469	-1.48069568805347	18
WP_BMP_SIGNALING_PATHWAY_IN_EYELID_DEVELOPMENT	0.023972602739726	0.375836363636364	0.315324831550005	-0.668726655847167	-1.47494736345316	19
HP_HYPOPLASTIC_ILIAC_WING	0.0240575460567554	0.376452335003172	0.352487857583619	-0.676879537756523	-1.50312205829969	20
MIR6851_5P	0.0242424242424242	0.379058359693761	0.294066672318865	-0.538604460539856	-1.3536792482908	81
MIR5588_5P	0.0242669362992922	0.379154830115396	0.294066672318865	-0.544724529541739	-1.35953535855679	74
GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION	0.0243040839344597	0.379349658771578	0.352487857583619	0.409815229023596	1.51737536280188	31
MIR7113_3P	0.0243161094224924	0.379349658771578	0.294066672318865	-0.540156980500171	-1.34500783044743	73
HP_INCREASED_INTRAMYOCELLULAR_LIPID_DROPLETS	0.0243956729653267	0.38030388828527	0.352487857583619	0.47170161286877	1.61985826993392	21
MIR4793_3P	0.0244399185336049	0.380706522990314	0.294066672318865	-0.561308489096818	-1.38708320954392	60
chr5q33	0.0244678715213953	0.380854948959911	0.352487857583619	0.354558985451971	1.53083164484543	50
MIR6741_5P	0.0245492222146237	0.381833688787423	0.352487857583619	-0.662520235168904	-1.48159366663831	21
GO_TRANSCRIPTION_FACTOR_TFIID_COMPLEX	0.0248203226350703	0.385760067059803	0.352487857583619	0.413005256699363	1.49234061756382	29
GO_POSITIVE_REGULATION_OF_BIOMINERALIZATION	0.024896265560166	0.386649665961075	0.294066672318865	-0.587850611347934	-1.41861912975638	42
GO_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	0.024975024975025	0.386710667609544	0.287857117255149	-0.489716684689612	-1.25778297745068	182
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_UP	0.024975024975025	0.386710667609544	0.287857117255149	-0.495032016779237	-1.27083257107262	159
HP_ABNORMALITY_OF_PELVIC_GIRDLE_BONE_MORPHOLOGY	0.024975024975025	0.386710667609544	0.287857117255149	-0.445521728267941	-1.1637796122637	427
TATTATA_MIR374	0.024975024975025	0.386710667609544	0.287857117255149	-0.479738426853887	-1.23857976235501	239
AMIT_EGF_RESPONSE_480_MCF10A	0.0250783699059561	0.386861928601507	0.294066672318865	-0.600800021727428	-1.43866225358186	39
DAUER_STAT3_TARGETS_DN	0.0250637953027803	0.386861928601507	0.352487857583619	0.415574683905905	1.49942411239906	28
GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN	0.0250501002004008	0.386861928601507	0.287857117255149	-0.50752805916484	-1.29649627267767	128
LAKE_ADULT_KIDNEY_C20_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_CORTEX	0.0250501002004008	0.386861928601507	0.287857117255149	-0.507501521622304	-1.29642848169673	128
OCT1_07	0.0250501002004008	0.386861928601507	0.287857117255149	-0.518558696251936	-1.32318707516743	114
MIR7109_5P	0.0251439984359134	0.387585079544195	0.352487857583619	-0.556437926315368	-1.38011071788905	67
KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3	0.0253292806484296	0.390150193952077	0.287857117255149	-0.541677295704541	-1.34770452565964	70
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	0.0254239996815774	0.390573629865212	0.352487857583619	0.302768141044668	1.36456192861172	75
HP_LARYNGOMALACIA	0.0254323499491353	0.390573629865212	0.287857117255149	-0.561872590117729	-1.3843079017017	56
MIR221_5P	0.0254323499491353	0.390573629865212	0.287857117255149	-0.564009499579188	-1.39207928814494	59
MIR3664_5P	0.0254323499491353	0.390573629865212	0.287857117255149	-0.563553179119704	-1.38844843582966	56
GO_NCRNA_CATABOLIC_PROCESS	0.0254777070063694	0.390979719026475	0.294066672318865	-0.615181631860273	-1.44664651971415	33
GO_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	0.025527192008879	0.391448505946245	0.30068212900741	-0.646526867522624	-1.45717222856753	23
GATA1_03	0.025974025974026	0.39340621534475	0.282013350011725	-0.485048543530263	-1.24747254658076	193
GATA2_01	0.0261044176706827	0.39340621534475	0.282013350011725	-0.522040781280047	-1.32629085330985	95
GO_CHROMATIN_REMODELING_AT_CENTROMERE	0.0257087282368638	0.39340621534475	0.352487857583619	0.436090570998652	1.56271174617254	26
GO_LIPASE_ACTIVATOR_ACTIVITY	0.0259814909819518	0.39340621534475	0.352487857583619	0.554192656810077	1.67988712931597	15
GO_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	0.0258064516129032	0.39340621534475	0.294066672318865	-0.622414560448383	-1.45162589103528	29
GO_NATURAL_KILLER_CELL_ACTIVATION	0.0259018171201594	0.39340621534475	0.352487857583619	0.3648067029545	1.52337749728891	43
GO_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.0258135411926344	0.39340621534475	0.352487857583619	-0.674717431159318	-1.49832074589863	20
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	0.0261306532663317	0.39340621534475	0.282013350011725	-0.522234558369772	-1.32608536245697	97
GO_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	0.0260663507109005	0.39340621534475	0.307750047666508	-0.67487559564355	-1.44632819493454	17
GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.025974025974026	0.39340621534475	0.282013350011725	-0.492522373053056	-1.26379627370328	157
GO_T_TUBULE	0.0261233019853709	0.39340621534475	0.287857117255149	-0.59847145954341	-1.43308633081536	39
HP_ABSENT_HAND	0.0260663507109005	0.39340621534475	0.307750047666508	-0.675298925432624	-1.44723543445194	17
HP_DILATATION_OF_THE_CEREBRAL_ARTERY	0.0257510729613734	0.39340621534475	0.294066672318865	-0.616927229859738	-1.44078599846099	30
HP_UNSTEADY_GAIT	0.0260782347041123	0.39340621534475	0.282013350011725	-0.522008210302751	-1.32977306268722	102
MEF2_02	0.025974025974026	0.39340621534475	0.282013350011725	-0.492380363610441	-1.2640545859691	172
MIR1252_5P	0.025974025974026	0.39340621534475	0.282013350011725	-0.473672774034598	-1.22329189494034	247
MIR548AR_5P	0.025974025974026	0.39340621534475	0.282013350011725	-0.449261328688664	-1.17043443785128	391
MIR6507_5P	0.025974025974026	0.39340621534475	0.282013350011725	-0.469124509199262	-1.21284906622394	266
MIR656_3P	0.025974025974026	0.39340621534475	0.282013350011725	-0.456518340647342	-1.18426844475678	332
MIR92A_2_5P	0.025974025974026	0.39340621534475	0.282013350011725	-0.494701017840693	-1.27051487618851	160
PID_GLYPICAN_1PATHWAY	0.0257270693512304	0.39340621534475	0.30068212900741	-0.652613024791349	-1.45943817708455	21
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.0260601186206894	0.39340621534475	0.352487857583619	-0.668626206435585	-1.50698074318822	23
STARK_HYPPOCAMPUS_22Q11_DELETION_UP	0.0261233019853709	0.39340621534475	0.287857117255149	-0.594247551463651	-1.42297185528742	39
WP_MESODERMAL_COMMITMENT_PATHWAY	0.026026026026026	0.39340621534475	0.282013350011725	-0.509351814981123	-1.30224921085012	125
ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP	0.025974025974026	0.39340621534475	0.282013350011725	-0.462554667507128	-1.19837537239827	303
EN1_01	0.0261832829808661	0.393513265724159	0.282013350011725	-0.538730642897087	-1.35812875297364	84
GAO_SMALL_INTESTINE_24W_C7_SECRETORY_PROGENITOR	0.0262295081967213	0.393513265724159	0.294066672318865	-0.634857061230027	-1.45953514253269	25
GO_EMBRYONIC_AXIS_SPECIFICATION	0.0262295081967213	0.393513265724159	0.294066672318865	-0.634842683952563	-1.4595020891999	25
MIR3622A_3P_MIR3622B_3P	0.0262096774193548	0.393513265724159	0.282013350011725	-0.534754912246389	-1.34561942787868	82
PID_EPO_PATHWAY	0.0262329485834208	0.393513265724159	0.287857117255149	-0.603196263280026	-1.43475090669398	35
HP_CONE_CONE_ROD_DYSTROPHY	0.0262557077625571	0.393569061029599	0.30068212900741	-0.663470327501133	-1.46335397538101	19
HP_SOFT_SKIN	0.0263157894736842	0.394183829138062	0.294066672318865	-0.634647554871587	-1.44802183741979	24
GO_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	0.0263424518743668	0.394297482038404	0.282013350011725	-0.538444874851704	-1.34074463366043	73
MIR7161_3P	0.026369168356998	0.394411779383144	0.282013350011725	-0.551506917199136	-1.36658905725876	63
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0.0264765784114053	0.39573199735514	0.282013350011725	-0.559888915064724	-1.38357521466611	60
CCATCCA_MIR432	0.0267489711934156	0.39627536642462	0.282013350011725	-0.572432173427409	-1.39381554093469	48
FOXM1_01	0.026973026973027	0.39627536642462	0.276500599254472	-0.487529067727751	-1.25182701364257	184
GATA_Q6	0.026973026973027	0.39627536642462	0.276500599254472	-0.49758572160175	-1.27246423093831	139
GO_14_3_3_PROTEIN_BINDING	0.0268240343347639	0.39627536642462	0.287857117255149	-0.616426595851859	-1.43961680631969	30
GO_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	0.026973026973027	0.39627536642462	0.276500599254472	-0.482068037816104	-1.2419551404667	202
GO_INSULIN_SECRETION	0.026973026973027	0.39627536642462	0.276500599254472	-0.492758890331614	-1.26555389764499	161
GO_NEURON_TO_NEURON_SYNAPSE	0.026973026973027	0.39627536642462	0.276500599254472	-0.471015135205926	-1.21741148729891	267
GSE13306_TREG_VS_TCONV_LAMINA_PROPRIA_UP	0.026973026973027	0.39627536642462	0.276500599254472	-0.491222766085618	-1.25993887497187	156
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_DN	0.026973026973027	0.39627536642462	0.276500599254472	-0.496812196282807	-1.27048611288277	139
GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_UP	0.026973026973027	0.39627536642462	0.276500599254472	-0.490493068381104	-1.25972879502874	174
GSE34515_CD16_POS_MONOCYTE_VS_DC_DN	0.026973026973027	0.39627536642462	0.276500599254472	-0.489067919491986	-1.25621542862986	173
GSE3982_DC_VS_TH2_UP	0.026973026973027	0.39627536642462	0.276500599254472	-0.492845774017395	-1.26362450696663	152
GTGCAAT_MIR25_MIR32_MIR92_MIR363_MIR367	0.026973026973027	0.39627536642462	0.276500599254472	-0.474772470934192	-1.22601625078274	252
HP_ABNORMALITY_OF_TOE	0.026973026973027	0.39627536642462	0.276500599254472	-0.440681675845526	-1.15268431406938	486
HP_CONGENITAL_MICROCEPHALY	0.0267558528428094	0.39627536642462	0.294066672318865	-0.643910446054184	-1.439985947563	22
MIR5589_3P	0.026973026973027	0.39627536642462	0.276500599254472	-0.499019143689005	-1.27612988743665	139
MIR5680	0.026973026973027	0.39627536642462	0.276500599254472	-0.451280389692629	-1.17490786550216	376
MIR580_3P	0.026973026973027	0.39627536642462	0.276500599254472	-0.492826359550234	-1.2657271790089	161
MIR6085	0.0266240681576145	0.39627536642462	0.287857117255149	-0.615941341902509	-1.44407965819181	31
MIR7152_5P	0.026973026973027	0.39627536642462	0.276500599254472	-0.485725620001657	-1.24873567922248	190
MIR7157_5P	0.026973026973027	0.39627536642462	0.276500599254472	-0.492103231711371	-1.26322308021904	171
MTF1_Q4	0.026973026973027	0.39627536642462	0.276500599254472	-0.482264572807702	-1.2415000750502	198
REACTOME_HSF1_ACTIVATION	0.0268352805186999	0.39627536642462	0.352487857583619	0.471815972029214	1.66692494448999	25
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	0.026657644340743	0.39627536642462	0.352487857583619	0.31536776278746	1.33828561467398	59
GSE12366_NAIVE_VS_MEMORY_BCELL_UP	0.027	0.396389914772727	0.276500599254472	-0.510295664556413	-1.30575305734068	121
MIR3085_3P	0.027027027027027	0.39650509274356	0.276500599254472	-0.514309270742218	-1.31272652125274	115
GO_REGULATION_OF_NEUROBLAST_PROLIFERATION	0.0270688836713433	0.396837513737828	0.352487857583619	-0.666638314990899	-1.50250034128675	23
WP_INTEGRINMEDIATED_CELL_ADHESION	0.0271356783919598	0.397534803713821	0.276500599254472	-0.530976502756839	-1.34599200462447	91
GO_AUTOPHAGOSOME_MEMBRANE	0.0271633493565901	0.397656881228117	0.352487857583619	0.404088905964222	1.49617316992477	31
GO_CELL_VOLUME_HOMEOSTASIS	0.0273224043715847	0.397656881228117	0.287857117255149	-0.632153275869091	-1.45331914527417	25
GO_CLATHRIN_COAT_ASSEMBLY	0.0273159144893112	0.397656881228117	0.30068212900741	-0.682041259059615	-1.45256439737768	16
GO_NEGATIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS	0.0273224043715847	0.397656881228117	0.287857117255149	-0.631680248502417	-1.45223165628303	25
GO_REGULATION_OF_SODIUM_ION_TRANSPORT	0.0273279352226721	0.397656881228117	0.276500599254472	-0.549103973107159	-1.36239700412428	64
GO_REGULATION_OF_SYNAPSE_ASSEMBLY	0.027355623100304	0.397656881228117	0.276500599254472	-0.556697143808923	-1.37916501959037	62
MIR11181_5P	0.0273279352226721	0.397656881228117	0.276500599254472	-0.547813000900779	-1.35919393739645	64
MIR634	0.027355623100304	0.397656881228117	0.276500599254472	-0.538361740694049	-1.34039884158902	72
MIR6889_3P	0.027190332326284	0.397656881228117	0.276500599254472	-0.535941745111912	-1.34966172647911	83
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP	0.0273058623610146	0.397656881228117	0.352487857583619	0.346403711384676	1.50300209082505	52
WP_OXIDATIVE_PHOSPHORYLATION	0.0273505761809601	0.397656881228117	0.352487857583619	0.311276116734315	1.32547240910657	58
HP_STREAK_OVARY	0.0273972602739726	0.397702785901185	0.294066672318865	-0.661461805740562	-1.45892396821846	19
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.0273972602739726	0.397702785901185	0.294066672318865	-0.661469055522967	-1.45893995838028	19
AMEF2_Q6	0.027972027972028	0.39943961352657	0.271288554688953	-0.478399174393397	-1.23133604372537	213
GCM_PTK2	0.028	0.39943961352657	0.271288554688953	-0.507934770433774	-1.29971196208392	121
GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	0.0276890308839191	0.39943961352657	0.282013350011725	-0.614462145082691	-1.44061166880281	31
GO_HINDBRAIN_DEVELOPMENT	0.028	0.39943961352657	0.271288554688953	-0.508985429596701	-1.30240040627325	121
GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	0.0277492291880781	0.39943961352657	0.276500599254472	-0.581290394083302	-1.41280705555308	45
GO_METALLOAMINOPEPTIDASE_ACTIVITY	0.0275459549091801	0.39943961352657	0.352487857583619	0.502688402989573	1.67383731853574	20
GO_MUSCLE_CONTRACTION	0.027972027972028	0.39943961352657	0.271288554688953	-0.46729747688224	-1.20863627963517	277
GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.027972027972028	0.39943961352657	0.271288554688953	-0.472309191628492	-1.21920590301147	246
GO_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR	0.0278637770897833	0.39943961352657	0.276500599254472	-0.581986226600046	-1.41085213827791	44
