pathway	pval	padj	log2err	ES	NES	size
BIOCARTA_CASPASE_PATHWAY	0.302752293577982	1	0.248911114434702	0.325556443226006	1.11217139867466	20
BIOCARTA_CDMAC_PATHWAY	0.974087161366313	1	0.0209275853209046	-0.245054038191627	-0.547260667796532	15
BIOCARTA_CELLCYCLE_PATHWAY	0.992178770949721	1	0.0162749990509926	-0.195223014485249	-0.464720907024156	21
BIOCARTA_CHEMICAL_PATHWAY	0.676267281105991	1	0.0383205781976994	-0.382204664518287	-0.873719629336058	17
BIOCARTA_CHREBP_PATHWAY	0.538732394366197	1	0.0495901956956338	-0.431119957907349	-0.973845424562765	16
BIOCARTA_CREB_PATHWAY	0.782754759238522	1	0.0299906706583812	-0.323329164092591	-0.764325370001667	20
BIOCARTA_CTCF_PATHWAY	0.383177570093458	1	0.222056046145248	0.303482746513375	1.05210983895819	21
BIOCARTA_CXCR4_PATHWAY	0.888248847926267	1	0.024919740580511	-0.291394758800653	-0.666128240404024	17
BIOCARTA_DEATH_PATHWAY	0.951768488745981	1	0.0162749990509926	-0.239348263447115	-0.592522926421533	28
BIOCARTA_ECM_PATHWAY	0.951612903225806	1	0.0210003441275487	-0.256263181421801	-0.585817476002107	17
BIOCARTA_EDG1_PATHWAY	0.588565022421525	1	0.0434506826723125	-0.393610990116231	-0.924485430505231	19
BIOCARTA_EFP_PATHWAY	0.745583038869258	1	0.0347904098478036	-0.359179202164604	-0.802127773473039	15
BIOCARTA_EGF_PATHWAY	0.970747562296858	1	0.0156180851425484	-0.222660292424011	-0.546187105771895	26
BIOCARTA_EICOSANOID_PATHWAY	0.944640753828033	1	0.0227269260340067	-0.262035910861581	-0.585185000920672	15
BIOCARTA_EIF4_PATHWAY	0.427083333333333	1	0.222056046145248	0.284260310231252	0.989196012229635	23
BIOCARTA_EPO_PATHWAY	0.634792626728111	1	0.0412376090540065	-0.398573838092655	-0.911139550115832	17
BIOCARTA_ERAD_PATHWAY	0.782954545454545	1	0.0307037368093842	-0.331999846038807	-0.770386871097634	18
BIOCARTA_ERK_PATHWAY	0.678223185265439	1	0.0353157046479879	-0.3617636315899	-0.88740847665531	26
BIOCARTA_ETS_PATHWAY	0.32258064516129	1	0.0732558655828455	-0.488191585761591	-1.11600566647766	17
BIOCARTA_FAS_PATHWAY	0.897058823529412	1	0.179782316298324	0.20810604423586	0.783851612082369	29
BIOCARTA_FCER1_PATHWAY	0.834736842105263	1	0.0233667307764121	-0.296305621943439	-0.746442891095992	33
BIOCARTA_G1_PATHWAY	0.899784482758621	1	0.0203426159572209	-0.271472650480924	-0.668390438098145	27
BIOCARTA_G2_PATHWAY	0.981277533039648	1	0.0160304351647231	-0.214443780728649	-0.51919983109994	24
BIOCARTA_GCR_PATHWAY	0.702002355712603	1	0.0376142599562161	-0.375037153010678	-0.83754213690875	15
BIOCARTA_GH_PATHWAY	0.997780244173141	1	0.0153676328786693	-0.168976287755025	-0.404121923481323	22
BIOCARTA_GLEEVEC_PATHWAY	0.982241953385128	1	0.0165175643261291	-0.21145837690236	-0.50572164381969	22
BIOCARTA_GPCR_PATHWAY	0.818863879957128	1	0.025411808387565	-0.306750460634595	-0.759381655829406	28
BIOCARTA_GSK3_PATHWAY	0.981818181818182	1	0.0181674946847152	-0.2222014080883	-0.515605803957587	18
BIOCARTA_HCMV_PATHWAY	0.279342723004695	1	0.0817515582532145	-0.509979861754629	-1.15197996724528	16
BIOCARTA_HDAC_PATHWAY	0.460335195530726	1	0.0545680646670941	-0.429755303279745	-1.02301603561037	21
BIOCARTA_HER2_PATHWAY	0.419282511210762	1	0.0590954798717342	-0.44953211708396	-1.05582898654728	19
BIOCARTA_HIVNEF_PATHWAY	0.957011258955988	1	0.0121212734616549	-0.244452893997531	-0.641980991466853	55
BIOCARTA_IGF1R_PATHWAY	0.537180910099889	1	0.0471642455670861	-0.404440881579459	-0.967256584754228	22
BIOCARTA_IGF1_PATHWAY	0.84304932735426	1	0.0262543396498271	-0.303797601070711	-0.713538145693993	19
BIOCARTA_IL1R_PATHWAY	0.89924973204716	1	0.0200480391102353	-0.270224845782803	-0.668960008771534	28
BIOCARTA_IL2RB_PATHWAY	0.41063829787234	1	0.057609110864425	-0.427301629756829	-1.06492649318673	30
BIOCARTA_IL2_PATHWAY	0.196009389671362	1	0.102080107662747	-0.547247336537227	-1.23616247639704	16
BIOCARTA_IL6_PATHWAY	0.761478163493841	1	0.0313490001730997	-0.332363283016854	-0.785681334932344	20
BIOCARTA_INSULIN_PATHWAY	0.916013437849944	1	0.0215798086475871	-0.267424984855381	-0.632172173737924	20
BIOCARTA_INTEGRIN_PATHWAY	0.654622741764081	1	0.0360729976388226	-0.360762204822989	-0.903394514871284	31
BIOCARTA_KERATINOCYTE_PATHWAY	0.225906735751295	1	0.0865399737444125	-0.458911880621016	-1.18308820965299	41
BIOCARTA_MAL_PATHWAY	0.846774193548387	1	0.0274480081801021	-0.312832785883382	-0.715135557203848	17
BIOCARTA_MCALPAIN_PATHWAY	0.764428739693757	1	0.0336033244336697	-0.351281687584966	-0.784490850879641	15
BIOCARTA_MCM_PATHWAY	0.995454545454545	1	0.0172342687658066	-0.186261403451863	-0.432209055286015	18
BIOCARTA_MEF2D_PATHWAY	0.949530516431925	1	0.0222267787552589	-0.259978802955148	-0.587259214280182	16
BIOCARTA_MET_PATHWAY	0.992553191489362	1	0.0123167455730572	-0.194056331543221	-0.483629628907822	30
BIOCARTA_MITOCHONDRIA_PATHWAY	0.532954545454545	1	0.0486034247259069	-0.419827406498789	-0.974185759278429	18
BIOCARTA_MPR_PATHWAY	0.649103139013453	1	0.0389556479965885	-0.376977156831436	-0.885417068819738	19
BIOCARTA_MTOR_PATHWAY	0.851485148514851	1	0.149207542435322	0.217559360356242	0.761322751508176	22
BIOCARTA_NDKDYNAMIN_PATHWAY	0.66705069124424	1	0.0389556479965885	-0.388233735209034	-0.887502081247785	17
BIOCARTA_NFAT_PATHWAY	0.922279792746114	1	0.0161121851693944	-0.261992565243749	-0.673330880081741	40
BIOCARTA_NFKB_PATHWAY	0.887150837988827	1	0.0232958000490367	-0.276502230689926	-0.658202967407484	21
BIOCARTA_NGF_PATHWAY	0.309090909090909	1	0.0747385227439092	-0.488678176366013	-1.13395007785728	18
BIOCARTA_NO1_PATHWAY	0.912653975363942	1	0.0217960026831818	-0.269500042077497	-0.637077450017346	20
BIOCARTA_NOS1_PATHWAY	0.619402985074627	1	0.152144922367565	0.271017667254351	0.878853777381532	17
BIOCARTA_NTHI_PATHWAY	0.730684326710817	1	0.0326513265618535	-0.340642435564324	-0.821857054793097	23
BIOCARTA_NUCLEARRS_PATHWAY	0.414746543778802	1	0.0609039347452418	-0.456675135554296	-1.04395908057894	17
BIOCARTA_P38MAPK_PATHWAY	0.829473684210526	1	0.0237208606775806	-0.300541780613382	-0.761994402173742	36
BIOCARTA_P53HYPOXIA_PATHWAY	0.991041433370661	1	0.0165175643261291	-0.190445646052414	-0.450198915067661	20
BIOCARTA_P53_PATHWAY	0.60093896713615	1	0.0445961615888961	-0.411463850512573	-0.929444765534979	16
BIOCARTA_PAR1_PATHWAY	0.688967136150235	1	0.0383205781976994	-0.380726902227648	-0.860013889271234	16
BIOCARTA_PDGF_PATHWAY	0.992416034669556	1	0.0138978052489646	-0.185887174778892	-0.455982415577071	26
BIOCARTA_PDZS_PATHWAY	0.846878680800942	1	0.0285743975105342	-0.316768110270258	-0.707414286426029	15
BIOCARTA_PGC1A_PATHWAY	0.936395759717314	1	0.0232248320654428	-0.267783274764514	-0.598020154468024	15
BIOCARTA_PITX2_PATHWAY	0.889281507656066	1	0.0260437699289678	-0.299537839518789	-0.668935224634807	15
BIOCARTA_PPARA_PATHWAY	0.978260869565217	1	0.0111060331981493	-0.221287779271301	-0.571949463498884	44
BIOCARTA_PTDINS_PATHWAY	0.338512763596004	1	0.0689567351672811	-0.469141382232562	-1.12199362580015	22
BIOCARTA_PTEN_PATHWAY	0.940092165898618	1	0.0217240006200525	-0.266198281732008	-0.608529109235028	17
BIOCARTA_PYK2_PATHWAY	0.90465872156013	1	0.0203426159572209	-0.266887251627588	-0.654676116459497	26
BIOCARTA_RAC1_PATHWAY	0.17152466367713	1	0.107554375265169	-0.54557872980862	-1.28141642272915	19
BIOCARTA_RACCYCD_PATHWAY	0.750812567713976	1	0.0304180507344859	-0.333444071672551	-0.817940417040372	26
BIOCARTA_RAS_PATHWAY	0.741321388577828	1	0.0326513265618535	-0.343912806522414	-0.812983523559541	20
BIOCARTA_RELA_PATHWAY	0.603062426383981	1	0.0445961615888961	-0.412993827301555	-0.922307909687068	15
BIOCARTA_RHO_PATHWAY	0.229820627802691	1	0.0899860794997137	-0.516922902323588	-1.21411165819206	19
BIOCARTA_SPRY_PATHWAY	0.559859154929577	1	0.0478299633114229	-0.424329541634064	-0.958506733561971	16
BIOCARTA_STRESS_PATHWAY	0.558370044052863	1	0.0450442767152794	-0.39849732767595	-0.964820450936441	24
BIOCARTA_TCR_PATHWAY	0.927061310782241	1	0.0171553985751332	-0.255899987866928	-0.647562235839321	35
BIOCARTA_TEL_PATHWAY	0.254608294930876	1	0.0857844408075645	-0.516813334604806	-1.18143496682846	17
BIOCARTA_TFF_PATHWAY	0.923863636363636	1	0.0219398252709772	-0.27071150783024	-0.628170747594517	18
BIOCARTA_TGFB_PATHWAY	0.9625	1	0.0194541744944906	-0.24504678036219	-0.568617198616744	18
BIOCARTA_TID_PATHWAY	0.197004608294931	1	0.100633389423036	-0.544152092825001	-1.2439313513997	17
BIOCARTA_TNFR1_PATHWAY	0.941176470588235	1	0.175204047558551	0.185020172236599	0.696896434738079	29
BIOCARTA_TNFR2_PATHWAY	0.53110599078341	1	0.0493910105981501	-0.427908451343412	-0.978198458066292	17
BIOCARTA_TOLL_PATHWAY	0.362030905077263	1	0.0653834195468773	-0.455024526344802	-1.09782304856068	23
BIOCARTA_TPO_PATHWAY	0.997760358342665	1	0.0160304351647231	-0.163738083406255	-0.387064283341328	20
BIOCARTA_VDR_PATHWAY	0.922907488986784	1	0.0201218228563507	-0.255519526242031	-0.618650232787447	24
BIOCARTA_VEGF_PATHWAY	0.457446808510638	1	0.216542836735348	0.276801030672952	0.990451226175438	24
BIOCARTA_VIP_PATHWAY	0.873348017621145	1	0.0233667307764121	-0.283330898010355	-0.685985641050198	24
BIOCARTA_WNT_PATHWAY	0.989921612541993	1	0.0165979932903048	-0.193650852552383	-0.457775777646375	20
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	0.963036963036963	1	0.00893801210835004	-0.292325803108111	-0.821211058419941	337
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN	0.738261738261738	1	0.0271669768425399	-0.332012115996238	-0.920468263197347	172
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_UP	0.988011988011988	1	0.00502537209391229	-0.233551417803963	-0.64180619891191	120
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN	0.363447559709242	1	0.062249042949858	-0.423788227575955	-1.08778688486956	39
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP	0.865	1	0.0180905963991599	-0.294935157913893	-0.808949819092362	109
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN	0.728194726166329	1	0.0286449572929609	-0.331230201404215	-0.884088553698583	68
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_DN	0.927179487179487	1	0.014944717875289	-0.263959521129924	-0.691014885761732	54
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_UP	1	1	0	-0.216288085599648	-0.608878812208595	377
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	1	1	0	-0.244385396497537	-0.690666431546619	440
BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	0.912087912087912	1	0.0141641602737639	-0.280942592285091	-0.772571642162163	126
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP	1	1	0	-0.219052690668923	-0.607336837052723	177
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_DN	0.792452830188679	1	0.0289274314524646	-0.322002357118349	-0.770097471385107	22
BLUM_RESPONSE_TO_SALIRASIB_DN	1	1	0	-0.162398177635226	-0.455772724778159	326
BLUM_RESPONSE_TO_SALIRASIB_UP	1	1	0	-0.186898817384557	-0.520432917503196	233
BOCHKIS_FOXA2_TARGETS	0.997002997002997	1	0.00250132493941571	-0.249167869393235	-0.699498446414092	327
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN	0.941176470588235	1	0.175204047558551	0.1828250553396	0.688628313911793	29
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP	0.154189944134078	1	0.114266502484433	-0.539674935266747	-1.28467550855443	21
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_DN	0.775862068965517	1	0.211400189384923	0.206585085940924	0.803375647853635	32
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP	0.93064182194617	1	0.0153676328786693	-0.256224479550441	-0.664125493349894	45
BONCI_TARGETS_OF_MIR15A_AND_MIR16_1	0.94070351758794	1	0.0120226641890431	-0.25697651461294	-0.694765948478784	83
BONOME_OVARIAN_CANCER_POOR_SURVIVAL_DN	0.251136363636364	1	0.0857844408075645	-0.510075841710214	-1.18360215044104	18
BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING	1	1	0	-0.185287128137326	-0.514144123309401	199
BONOME_OVARIAN_CANCER_SURVIVAL_SUBOPTIMAL_DEBULKING	0.707292707292707	1	0.0293519190331994	-0.337840016569365	-0.954072175304017	426
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	1	1	0	-0.194675597764189	-0.547309036583484	357
BOQUEST_STEM_CELL_DN	0.802197802197802	1	0.0226556224333514	-0.316628521815815	-0.874680752687325	150
BOQUEST_STEM_CELL_UP	0.995004995004995	1	0.00323243877654383	-0.23469582077011	-0.651694467075135	215
BORCZUK_MALIGNANT_MESOTHELIOMA_DN	0.219066937119675	1	0.0870515867946735	-0.435461908673326	-1.16229404021045	68
BORLAK_LIVER_CANCER_EGF_UP	0.984472049689441	1	0.0104610403416792	-0.208288092163095	-0.538349939423603	44
BOSCO_ALLERGEN_INDUCED_TH2_ASSOCIATED_MODULE	0.847152847152847	1	0.0193794652818346	-0.301793920265352	-0.829924852513981	119
BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE	0.271551724137931	1	0.0787113806986485	-0.469598524140681	-1.15619441857068	27
BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	0.938259109311741	1	0.0128901829648689	-0.253908736025221	-0.677339355173948	67
BOSCO_TH1_CYTOTOXIC_MODULE	0.4323499491353	1	0.0531298054705469	-0.391298448671762	-1.04202302453857	64
BOUDOUKHA_BOUND_BY_IGF2BP2	0.998998998998999	1	0.00250132493941571	-0.175462416782448	-0.479577699854149	101
BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX	0.529850746268657	1	0.165656695205483	0.28776841176926	0.933172948674024	17
BOWIE_RESPONSE_TO_TAMOXIFEN	0.573770491803279	1	0.166933848713193	0.278778792140916	0.914396508816167	18
BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN	0.622129436325679	1	0.0376142599562161	-0.361894740075036	-0.923825169346047	38
BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP	0.961538461538462	1	0.199915231309662	0.158886509635974	0.634303917764796	36
BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN	0.992677824267782	1	0.0106794512946723	-0.182931166292098	-0.466063021308716	37
BOYAULT_LIVER_CANCER_SUBCLASS_G1_UP	1	1	0.00204130030921835	-0.16040012870206	-0.438661507266499	102
BOYAULT_LIVER_CANCER_SUBCLASS_G2	0.607594936708861	1	0.204294756516886	0.247436435012669	0.917334061276904	26
BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP	0.99484004127967	1	0.00893801210835004	-0.185256710804177	-0.48152778656205	49
BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN	0.548421052631579	1	0.0438002031299891	-0.386288492710967	-0.979396836170814	36
BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN	0.851382488479263	1	0.0271669768425399	-0.311038557610357	-0.711033952469046	17
BOYAULT_LIVER_CANCER_SUBCLASS_G5_DN	0.974613686534216	1	0.0166782153543946	-0.220131236127378	-0.531103557582003	23
BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN	0.380597014925373	1	0.197822021315103	0.314717515550413	1.02056327231992	17
BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP	1	1	0.00745009291296373	-0.143124097617063	-0.374682002532977	54
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_DN	0.718061674008811	1	0.0333826959919392	-0.345259093733691	-0.835922881713594	24
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP	0.456567796610169	1	0.0524827622635459	-0.409710581084221	-1.02866839301463	32
BOYLAN_MULTIPLE_MYELOMA_C_DN	0.963880288957688	1	0.01221929569568	-0.234284989438976	-0.608964349520988	49
BOYLAN_MULTIPLE_MYELOMA_C_D_DN	1	1	0	-0.226152893864487	-0.627029048915342	184
BOYLAN_MULTIPLE_MYELOMA_C_D_UP	0.999000999000999	1	0.0014426950408889	-0.192929173003576	-0.530901154057789	127
BOYLAN_MULTIPLE_MYELOMA_C_UP	0.529533678756477	1	0.0446854397644147	-0.384820872452185	-0.993289697763791	42
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN	0.458510638297872	1	0.0524827622635459	-0.412952160130827	-1.02916456460105	30
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP	0.719200887902331	1	0.0336769978828608	-0.349131969063659	-0.834980367726962	22
BOYLAN_MULTIPLE_MYELOMA_D_DN	0.743119266055046	1	0.0278699114874201	-0.329996382268697	-0.876638711903243	65
BOYLAN_MULTIPLE_MYELOMA_D_UP	0.962663975782038	1	0.0101263868834473	-0.243372850716287	-0.656752784410303	80
BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	0.735562310030395	1	0.0280810636309052	-0.331480968127162	-0.887322629916576	73
BOYLAN_MULTIPLE_MYELOMA_PCA3_DN	0.728205128205128	1	0.0292103127923884	-0.333582956136607	-0.873280824802445	54
BOYLAN_MULTIPLE_MYELOMA_PCA3_UP	0.998980632008155	1	0.00667841440698826	-0.13844261401986	-0.368155663487605	62
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN	0.984342379958246	1	0.0113146012252547	-0.204979157000389	-0.523259620709136	38
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP	0.757709251101322	1	0.0307752597613667	-0.33442182522353	-0.809684265881783	24
BRACHAT_RESPONSE_TO_CISPLATIN	0.917431192660551	1	0.137250779610133	0.194961489088575	0.666030719154918	20
BRACHAT_RESPONSE_TO_METHOTREXATE_DN	0.965783664459161	1	0.0173129588067077	-0.229678542399483	-0.554138036539391	23
BRACHAT_RESPONSE_TO_METHOTREXATE_UP	0.963128491620112	1	0.0183208529217527	-0.239417843313699	-0.569925003954472	21
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_DN	0.551794871794872	1	0.042331839351853	-0.376632165017136	-0.984719862814798	51
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP	0.996904024767802	1	0.0086840800745758	-0.175748120429062	-0.45681261993311	49
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_DN	0.3276955602537	1	0.0681513438679483	-0.443858167264933	-1.12039660596921	34
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP	0.993788819875776	1	0.00942834302346016	-0.191250095426274	-0.494312834777289	44
BRIDEAU_IMPRINTED_GENES	0.875	1	0.20207170902116	0.201374621312366	0.794993803959517	35
BROCKE_APOPTOSIS_REVERSED_BY_IL6	1	1	0	-0.154333694153809	-0.424808002567657	131
BROWNE_HCMV_INFECTION_10HR_UP	0.951564076690212	1	0.0113146012252547	-0.254043843936371	-0.685392949974342	82
BROWNE_HCMV_INFECTION_12HR_DN	0.975855130784708	1	0.00815591848796014	-0.240364859351114	-0.65054137008874	90
BROWNE_HCMV_INFECTION_12HR_UP	0.998996990972919	1	0.00323243877654383	-0.202016437940734	-0.55105727522229	100
BROWNE_HCMV_INFECTION_14HR_DN	1	1	0	-0.198936808958083	-0.555759708257413	256
BROWNE_HCMV_INFECTION_16HR_DN	0.767983789260385	1	0.0258331720982323	-0.321774784880801	-0.860783583697951	71
BROWNE_HCMV_INFECTION_16HR_UP	1	1	0	-0.171204947417616	-0.47514602724645	203
BROWNE_HCMV_INFECTION_18HR_UP	0.985014985014985	1	0.00562708211299112	-0.245765864704483	-0.67944931654462	154
BROWNE_HCMV_INFECTION_1HR_DN	0.816183816183816	1	0.0216519363667421	-0.314653252763987	-0.871734167790111	169
BROWNE_HCMV_INFECTION_1HR_UP	0.295282343839513	1	0.203508959461977	0.280096483833851	1.1181962361374	36
BROWNE_HCMV_INFECTION_20HR_UP	0.488511488511489	1	0.0466948041282054	-0.361386714955875	-1.00341926103179	207
BROWNE_HCMV_INFECTION_24HR_DN	1	1	0	-0.124041194737904	-0.341391241273538	128
BROWNE_HCMV_INFECTION_24HR_UP	0.56043956043956	1	0.0404114482034376	-0.356112972903866	-0.979494241574912	123
BROWNE_HCMV_INFECTION_2HR_DN	0.594594594594595	1	0.307750047666508	0.232641357560824	0.929535495181382	41
BROWNE_HCMV_INFECTION_30MIN_DN	0.796389167502508	1	0.0232958000490367	-0.311920066284703	-0.851219128303318	98
BROWNE_HCMV_INFECTION_48HR_DN	0.623376623376623	1	0.0354665010333725	-0.344765387066593	-0.970455530823515	378
BROWNE_HCMV_INFECTION_48HR_UP	1	1	0	-0.184702052057255	-0.51049036229608	153
BROWNE_HCMV_INFECTION_4HR_DN	0.895104895104895	1	0.0156180851425484	-0.304226568666024	-0.844667210982844	210
BROWNE_HCMV_INFECTION_6HR_UP	0.810362694300518	1	0.0241447930798382	-0.307318415847973	-0.789820043999051	40
BROWNE_HCMV_INFECTION_8HR_DN	1	1	0.237793834423688	0.17271506886134	0.698142728022743	44
BROWNE_HCMV_INFECTION_8HR_UP	0.220074587208368	1	0.249246554383295	0.225547936483253	1.03401068215915	89
BROWNE_INTERFERON_RESPONSIVE_GENES	1	1	0.332263053752429	0.157069368800659	0.704247542731113	64
BROWN_MYELOID_CELL_DEVELOPMENT_DN	0.519480519480519	1	0.0438879842863647	-0.363747731839203	-0.9980159943717	106
BROWN_MYELOID_CELL_DEVELOPMENT_UP	0.762237762237762	1	0.0254820564855004	-0.322410928136169	-0.887453459030923	116
BRUECKNER_TARGETS_OF_MIRLET7A3_DN	0.163784173184437	1	0.249246554383295	0.254734203063321	1.11254752778018	67
BRUINS_UVC_RESPONSE_EARLY_LATE	1	1	0	-0.214048871982108	-0.598101037355834	283
BRUINS_UVC_RESPONSE_MIDDLE	0.495975855130785	1	0.0463227785794633	-0.372965654639104	-1.00942204538536	90
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B	0.721278721278721	1	0.0283628487151644	-0.335712269980612	-0.948405616041126	430
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C	0.534148827726809	1	0.0435378240914002	-0.370840012134652	-0.986162040364236	62
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D	0.951048951048951	1	0.0103504582782501	-0.281421401519212	-0.781078006365732	202
BRUNO_HEMATOPOIESIS	1	1	0.0078803141868031	-0.129579554385118	-0.337362539294646	50
BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN	0.414333706606943	1	0.0596037042575973	-0.451313835263527	-1.06687132629299	20
BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_UP	0.908071748878924	1	0.0221551238181839	-0.271817581579428	-0.638425755975826	19
BUFFA_HYPOXIA_METAGENE	0.99484004127967	1	0.00893801210835004	-0.189194663825644	-0.491763495669595	49
BURTON_ADIPOGENESIS_1	0.661764705882353	1	0.211400189384923	0.240898459913388	0.907367428200485	29
BURTON_ADIPOGENESIS_10	0.910733262486716	1	0.0187018035626708	-0.259977732760606	-0.65101735887173	31
BURTON_ADIPOGENESIS_2	0.84412955465587	1	0.0204160330522345	-0.301133722667389	-0.803319037878236	67
BURTON_ADIPOGENESIS_3	0.986947791164659	1	0.00617356336775808	-0.224692976836087	-0.611264517480969	95
BURTON_ADIPOGENESIS_4	0.442487046632124	1	0.0529129848430583	-0.404604177695835	-1.0430813679535	41
BURTON_ADIPOGENESIS_5	0.99000999000999	1	0.00458288223817775	-0.221972979002992	-0.610094202908572	113
BURTON_ADIPOGENESIS_6	0.87012987012987	1	0.0176259777744384	-0.304080170232861	-0.840634510424957	162
BURTON_ADIPOGENESIS_7	0.968911917098446	1	0.0121212734616549	-0.226742861127152	-0.585262817382834	42
BURTON_ADIPOGENESIS_8	0.506072874493927	1	0.0456790414930062	-0.37330682481508	-1.00139173244852	75
BURTON_ADIPOGENESIS_9	0.821645232095763	1	NA	0.176114288209787	0.818756210231123	81
BURTON_ADIPOGENESIS_PEAK_AT_0HR	0.89161554192229	1	0.0175479783225763	-0.282838008416015	-0.744477844770687	56
BURTON_ADIPOGENESIS_PEAK_AT_16HR	0.562630480167015	1	0.0422468188360053	-0.379756067523337	-0.969420592620923	38
BURTON_ADIPOGENESIS_PEAK_AT_24HR	0.434060228452752	1	0.0538979025357319	-0.408261022219834	-1.04793138807656	39
BURTON_ADIPOGENESIS_PEAK_AT_2HR	0.777777777777778	1	0.271288554688953	0.214509063417877	0.868313457987584	45
BURTON_ADIPOGENESIS_PEAK_AT_8HR	0.723044397463002	1	0.0310617758113358	-0.340488314441113	-0.859468136460577	34
BYSTROEM_CORRELATED_WITH_IL5_DN	0.866666666666667	1	0.282013350011725	0.197053776062236	0.83602302650133	50
BYSTROEM_CORRELATED_WITH_IL5_UP	0.955882352941177	1	0.173747838999571	0.17603181102828	0.663040899936147	29
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS	0.944954128440367	1	0.0128901829648689	-0.249107799780203	-0.662350437924382	61
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_TRANS	0.996	1	0.00323243877654383	-0.222424922699973	-0.612155859433014	132
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS	0.968031968031968	1	0.00829069833204511	-0.24499493287608	-0.672851258038264	112
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS	0.249705535924617	1	0.0880945010398517	-0.528915296813606	-1.18118656879944	15
CADWELL_ATG16L1_TARGETS_DN	0.257668093929648	1	0.203508959461977	0.245902630871711	1.06092854146765	54
CADWELL_ATG16L1_TARGETS_UP	0.194075587334014	1	0.0943563635421779	-0.447022200070622	-1.18585769971242	60
CAFFAREL_RESPONSE_TO_THC_24HR_5_DN	0.998968008255934	1	0.00842359386195179	-0.156676033893476	-0.40723957302574	49
CAFFAREL_RESPONSE_TO_THC_24HR_5_UP	0.308823529411765	1	0.315324831550005	0.28420189372099	1.07047401418854	29
CAFFAREL_RESPONSE_TO_THC_DN	0.997881355932203	1	0.0114177828322783	-0.169659708006024	-0.425967957019917	32
